,Vehicles,Month,Day,Hour,Vehicles_lag_1,Vehicles_lag_2
2017-07-08 20:00:00,54,7,8,19,51.0,48.0
2017-07-08 21:00:00,51,7,8,20,54.0,51.0
2017-07-08 22:00:00,50,7,8,21,51.0,54.0
2017-07-08 23:00:00,47,7,8,22,50.0,51.0
2017-07-09 00:00:00,45,7,8,23,47.0,50.0
2017-07-09 01:00:00,41,7,9,0,45.0,47.0
2017-07-09 02:00:00,34,7,9,1,41.0,45.0
2017-07-09 03:00:00,30,7,9,2,34.0,41.0
2017-07-09 04:00:00,23,7,9,3,30.0,34.0
2017-07-09 05:00:00,21,7,9,4,23.0,30.0
2017-07-09 06:00:00,19,7,9,5,21.0,23.0
2017-07-09 07:00:00,20,7,9,6,19.0,21.0
2017-07-09 08:00:00,23,7,9,7,20.0,19.0
2017-07-09 09:00:00,28,7,9,8,23.0,20.0
2017-07-09 10:00:00,33,7,9,9,28.0,23.0
2017-07-09 11:00:00,46,7,9,10,33.0,28.0
2017-07-09 12:00:00,54,7,9,11,46.0,33.0
2017-07-09 13:00:00,56,7,9,12,54.0,46.0
2017-07-09 14:00:00,50,7,9,13,56.0,54.0
2017-07-09 15:00:00,53,7,9,14,50.0,56.0
2017-07-09 16:00:00,51,7,9,15,53.0,50.0
2017-07-09 17:00:00,52,7,9,16,51.0,53.0
2017-07-09 18:00:00,54,7,9,17,52.0,51.0
2017-07-09 19:00:00,56,7,9,18,54.0,52.0
2017-07-09 20:00:00,57,7,9,19,56.0,54.0
2017-07-09 21:00:00,57,7,9,20,57.0,56.0
2017-07-09 22:00:00,55,7,9,21,57.0,57.0
2017-07-09 23:00:00,55,7,9,22,55.0,57.0
2017-07-10 00:00:00,55,7,9,23,55.0,55.0
2017-07-10 01:00:00,47,7,10,0,55.0,55.0
2017-07-10 02:00:00,41,7,10,1,47.0,55.0
2017-07-10 03:00:00,36,7,10,2,41.0,47.0
2017-07-10 04:00:00,29,7,10,3,36.0,41.0
2017-07-10 05:00:00,23,7,10,4,29.0,36.0
2017-07-10 06:00:00,24,7,10,5,23.0,29.0
2017-07-10 07:00:00,27,7,10,6,24.0,23.0
2017-07-10 08:00:00,29,7,10,7,27.0,24.0
2017-07-10 09:00:00,34,7,10,8,29.0,27.0
2017-07-10 10:00:00,40,7,10,9,34.0,29.0
2017-07-10 11:00:00,50,7,10,10,40.0,34.0
2017-07-10 12:00:00,57,7,10,11,50.0,40.0
2017-07-10 13:00:00,59,7,10,12,57.0,50.0
2017-07-10 14:00:00,53,7,10,13,59.0,57.0
2017-07-10 15:00:00,55,7,10,14,53.0,59.0
2017-07-10 16:00:00,55,7,10,15,55.0,53.0
2017-07-10 17:00:00,55,7,10,16,55.0,55.0
2017-07-10 18:00:00,56,7,10,17,55.0,55.0
2017-07-10 19:00:00,58,7,10,18,56.0,55.0
2017-07-10 20:00:00,62,7,10,19,58.0,56.0
2017-07-10 21:00:00,58,7,10,20,62.0,58.0
2017-07-10 22:00:00,55,7,10,21,58.0,62.0
2017-07-10 23:00:00,54,7,10,22,55.0,58.0
2017-07-11 00:00:00,51,7,10,23,54.0,55.0
2017-07-11 01:00:00,44,7,11,0,51.0,54.0
2017-07-11 02:00:00,39,7,11,1,44.0,51.0
2017-07-11 03:00:00,33,7,11,2,39.0,44.0
2017-07-11 04:00:00,28,7,11,3,33.0,39.0
2017-07-11 05:00:00,23,7,11,4,28.0,33.0
2017-07-11 06:00:00,23,7,11,5,23.0,28.0
2017-07-11 07:00:00,27,7,11,6,23.0,23.0
2017-07-11 08:00:00,30,7,11,7,27.0,23.0
2017-07-11 09:00:00,34,7,11,8,30.0,27.0
2017-07-11 10:00:00,40,7,11,9,34.0,30.0
2017-07-11 11:00:00,51,7,11,10,40.0,34.0
2017-07-11 12:00:00,57,7,11,11,51.0,40.0
2017-07-11 13:00:00,59,7,11,12,57.0,51.0
2017-07-11 14:00:00,53,7,11,13,59.0,57.0
2017-07-11 15:00:00,55,7,11,14,53.0,59.0
2017-07-11 16:00:00,55,7,11,15,55.0,53.0
2017-07-11 17:00:00,55,7,11,16,55.0,55.0
2017-07-11 18:00:00,55,7,11,17,55.0,55.0
2017-07-11 19:00:00,57,7,11,18,55.0,55.0
2017-07-11 20:00:00,59,7,11,19,57.0,55.0
2017-07-11 21:00:00,60,7,11,20,59.0,57.0
2017-07-11 22:00:00,55,7,11,21,60.0,59.0
2017-07-11 23:00:00,53,7,11,22,55.0,60.0
2017-07-12 00:00:00,51,7,11,23,53.0,55.0
2017-07-12 01:00:00,44,7,12,0,51.0,53.0
2017-07-12 02:00:00,40,7,12,1,44.0,51.0
2017-07-12 03:00:00,34,7,12,2,40.0,44.0
2017-07-12 04:00:00,29,7,12,3,34.0,40.0
2017-07-12 05:00:00,24,7,12,4,29.0,34.0
2017-07-12 06:00:00,24,7,12,5,24.0,29.0
2017-07-12 07:00:00,27,7,12,6,24.0,24.0
2017-07-12 08:00:00,30,7,12,7,27.0,24.0
2017-07-12 09:00:00,34,7,12,8,30.0,27.0
2017-07-12 10:00:00,40,7,12,9,34.0,30.0
2017-07-12 11:00:00,50,7,12,10,40.0,34.0
2017-07-12 12:00:00,57,7,12,11,50.0,40.0
2017-07-12 13:00:00,59,7,12,12,57.0,50.0
2017-07-12 14:00:00,52,7,12,13,59.0,57.0
2017-07-12 15:00:00,56,7,12,14,52.0,59.0
2017-07-12 16:00:00,55,7,12,15,56.0,52.0
2017-07-12 17:00:00,55,7,12,16,55.0,56.0
2017-07-12 18:00:00,55,7,12,17,55.0,55.0
2017-07-12 19:00:00,57,7,12,18,55.0,55.0
2017-07-12 20:00:00,59,7,12,19,57.0,55.0
2017-07-12 21:00:00,60,7,12,20,59.0,57.0
2017-07-12 22:00:00,55,7,12,21,60.0,59.0
2017-07-12 23:00:00,53,7,12,22,55.0,60.0
2017-07-13 00:00:00,51,7,12,23,53.0,55.0
2017-07-13 01:00:00,45,7,13,0,51.0,53.0
2017-07-13 02:00:00,39,7,13,1,45.0,51.0
2017-07-13 03:00:00,34,7,13,2,39.0,45.0
2017-07-13 04:00:00,28,7,13,3,34.0,39.0
2017-07-13 05:00:00,24,7,13,4,28.0,34.0
2017-07-13 06:00:00,23,7,13,5,24.0,28.0
2017-07-13 07:00:00,27,7,13,6,23.0,24.0
2017-07-13 08:00:00,29,7,13,7,27.0,23.0
2017-07-13 09:00:00,34,7,13,8,29.0,27.0
2017-07-13 10:00:00,40,7,13,9,34.0,29.0
2017-07-13 11:00:00,50,7,13,10,40.0,34.0
2017-07-13 12:00:00,57,7,13,11,50.0,40.0
2017-07-13 13:00:00,60,7,13,12,57.0,50.0
2017-07-13 14:00:00,51,7,13,13,60.0,57.0
2017-07-13 15:00:00,55,7,13,14,51.0,60.0
2017-07-13 16:00:00,55,7,13,15,55.0,51.0
2017-07-13 17:00:00,54,7,13,16,55.0,55.0
2017-07-13 18:00:00,54,7,13,17,54.0,55.0
2017-07-13 19:00:00,57,7,13,18,54.0,54.0
2017-07-13 20:00:00,59,7,13,19,57.0,54.0
2017-07-13 21:00:00,60,7,13,20,59.0,57.0
2017-07-13 22:00:00,55,7,13,21,60.0,59.0
2017-07-13 23:00:00,53,7,13,22,55.0,60.0
2017-07-14 00:00:00,51,7,13,23,53.0,55.0
2017-07-14 01:00:00,45,7,14,0,51.0,53.0
2017-07-14 02:00:00,39,7,14,1,45.0,51.0
2017-07-14 03:00:00,33,7,14,2,39.0,45.0
2017-07-14 04:00:00,28,7,14,3,33.0,39.0
2017-07-14 05:00:00,23,7,14,4,28.0,33.0
2017-07-14 06:00:00,22,7,14,5,23.0,28.0
2017-07-14 07:00:00,25,7,14,6,22.0,23.0
2017-07-14 08:00:00,26,7,14,7,25.0,22.0
2017-07-14 09:00:00,29,7,14,8,26.0,25.0
2017-07-14 10:00:00,37,7,14,9,29.0,26.0
2017-07-14 11:00:00,46,7,14,10,37.0,29.0
2017-07-14 12:00:00,55,7,14,11,46.0,37.0
2017-07-14 13:00:00,59,7,14,12,55.0,46.0
2017-07-14 14:00:00,51,7,14,13,59.0,55.0
2017-07-14 15:00:00,55,7,14,14,51.0,59.0
2017-07-14 16:00:00,55,7,14,15,55.0,51.0
2017-07-14 17:00:00,55,7,14,16,55.0,55.0
2017-07-14 18:00:00,56,7,14,17,55.0,55.0
2017-07-14 19:00:00,57,7,14,18,56.0,55.0
2017-07-14 20:00:00,59,7,14,19,57.0,56.0
2017-07-14 21:00:00,59,7,14,20,59.0,57.0
2017-07-14 22:00:00,54,7,14,21,59.0,59.0
2017-07-14 23:00:00,53,7,14,22,54.0,59.0
2017-07-15 00:00:00,51,7,14,23,53.0,54.0
2017-07-15 01:00:00,47,7,15,0,51.0,53.0
2017-07-15 02:00:00,38,7,15,1,47.0,51.0
2017-07-15 03:00:00,36,7,15,2,38.0,47.0
2017-07-15 04:00:00,28,7,15,3,36.0,38.0
2017-07-15 05:00:00,24,7,15,4,28.0,36.0
2017-07-15 06:00:00,23,7,15,5,24.0,28.0
2017-07-15 07:00:00,26,7,15,6,23.0,24.0
2017-07-15 08:00:00,28,7,15,7,26.0,23.0
2017-07-15 09:00:00,32,7,15,8,28.0,26.0
2017-07-15 10:00:00,38,7,15,9,32.0,28.0
2017-07-15 11:00:00,48,7,15,10,38.0,32.0
2017-07-15 12:00:00,59,7,15,11,48.0,38.0
2017-07-15 13:00:00,62,7,15,12,59.0,48.0
2017-07-15 14:00:00,52,7,15,13,62.0,59.0
2017-07-15 15:00:00,58,7,15,14,52.0,62.0
2017-07-15 16:00:00,56,7,15,15,58.0,52.0
2017-07-15 17:00:00,55,7,15,16,56.0,58.0
2017-07-15 18:00:00,56,7,15,17,55.0,56.0
2017-07-15 19:00:00,58,7,15,18,56.0,55.0
2017-07-15 20:00:00,61,7,15,19,58.0,56.0
2017-07-15 21:00:00,57,7,15,20,61.0,58.0
2017-07-15 22:00:00,54,7,15,21,57.0,61.0
2017-07-15 23:00:00,53,7,15,22,54.0,57.0
2017-07-16 00:00:00,50,7,15,23,53.0,54.0
2017-07-16 01:00:00,46,7,16,0,50.0,53.0
2017-07-16 02:00:00,38,7,16,1,46.0,50.0
2017-07-16 03:00:00,35,7,16,2,38.0,46.0
2017-07-16 04:00:00,27,7,16,3,35.0,38.0
2017-07-16 05:00:00,23,7,16,4,27.0,35.0
2017-07-16 06:00:00,20,7,16,5,23.0,27.0
2017-07-16 07:00:00,23,7,16,6,20.0,23.0
2017-07-16 08:00:00,25,7,16,7,23.0,20.0
2017-07-16 09:00:00,30,7,16,8,25.0,23.0
2017-07-16 10:00:00,38,7,16,9,30.0,25.0
2017-07-16 11:00:00,48,7,16,10,38.0,30.0
2017-07-16 12:00:00,59,7,16,11,48.0,38.0
2017-07-16 13:00:00,62,7,16,12,59.0,48.0
2017-07-16 14:00:00,52,7,16,13,62.0,59.0
2017-07-16 15:00:00,58,7,16,14,52.0,62.0
2017-07-16 16:00:00,56,7,16,15,58.0,52.0
2017-07-16 17:00:00,54,7,16,16,56.0,58.0
2017-07-16 18:00:00,54,7,16,17,54.0,56.0
2017-07-16 19:00:00,57,7,16,18,54.0,54.0
2017-07-16 20:00:00,60,7,16,19,57.0,54.0
2017-07-16 21:00:00,58,7,16,20,60.0,57.0
2017-07-16 22:00:00,54,7,16,21,58.0,60.0
2017-07-16 23:00:00,54,7,16,22,54.0,58.0
2017-07-17 00:00:00,52,7,16,23,54.0,54.0
2017-07-17 01:00:00,48,7,17,0,52.0,54.0
2017-07-17 02:00:00,38,7,17,1,48.0,52.0
2017-07-17 03:00:00,35,7,17,2,38.0,48.0
2017-07-17 04:00:00,27,7,17,3,35.0,38.0
2017-07-17 05:00:00,23,7,17,4,27.0,35.0
2017-07-17 06:00:00,20,7,17,5,23.0,27.0
2017-07-17 07:00:00,23,7,17,6,20.0,23.0
2017-07-17 08:00:00,25,7,17,7,23.0,20.0
2017-07-17 09:00:00,30,7,17,8,25.0,23.0
2017-07-17 10:00:00,38,7,17,9,30.0,25.0
2017-07-17 11:00:00,48,7,17,10,38.0,30.0
2017-07-17 12:00:00,59,7,17,11,48.0,38.0
2017-07-17 13:00:00,62,7,17,12,59.0,48.0
2017-07-17 14:00:00,52,7,17,13,62.0,59.0
2017-07-17 15:00:00,58,7,17,14,52.0,62.0
2017-07-17 16:00:00,56,7,17,15,58.0,52.0
2017-07-17 17:00:00,55,7,17,16,56.0,58.0
2017-07-17 18:00:00,55,7,17,17,55.0,56.0
2017-07-17 19:00:00,57,7,17,18,55.0,55.0
2017-07-17 20:00:00,61,7,17,19,57.0,55.0
2017-07-17 21:00:00,58,7,17,20,61.0,57.0
2017-07-17 22:00:00,53,7,17,21,58.0,61.0
2017-07-17 23:00:00,53,7,17,22,53.0,58.0
2017-07-18 00:00:00,51,7,17,23,53.0,53.0
2017-07-18 01:00:00,47,7,18,0,51.0,53.0
2017-07-18 02:00:00,37,7,18,1,47.0,51.0
2017-07-18 03:00:00,34,7,18,2,37.0,47.0
2017-07-18 04:00:00,26,7,18,3,34.0,37.0
2017-07-18 05:00:00,23,7,18,4,26.0,34.0
2017-07-18 06:00:00,21,7,18,5,23.0,26.0
2017-07-18 07:00:00,24,7,18,6,21.0,23.0
2017-07-18 08:00:00,25,7,18,7,24.0,21.0
2017-07-18 09:00:00,29,7,18,8,25.0,24.0
2017-07-18 10:00:00,37,7,18,9,29.0,25.0
2017-07-18 11:00:00,46,7,18,10,37.0,29.0
2017-07-18 12:00:00,55,7,18,11,46.0,37.0
2017-07-18 13:00:00,57,7,18,12,55.0,46.0
2017-07-18 14:00:00,53,7,18,13,57.0,55.0
2017-07-18 15:00:00,55,7,18,14,53.0,57.0
2017-07-18 16:00:00,56,7,18,15,55.0,53.0
2017-07-18 17:00:00,56,7,18,16,56.0,55.0
2017-07-18 18:00:00,56,7,18,17,56.0,56.0
2017-07-18 19:00:00,58,7,18,18,56.0,56.0
2017-07-18 20:00:00,62,7,18,19,58.0,56.0
2017-07-18 21:00:00,59,7,18,20,62.0,58.0
2017-07-18 22:00:00,55,7,18,21,59.0,62.0
2017-07-18 23:00:00,55,7,18,22,55.0,59.0
2017-07-19 00:00:00,55,7,18,23,55.0,55.0
2017-07-19 01:00:00,49,7,19,0,55.0,55.0
2017-07-19 02:00:00,41,7,19,1,49.0,55.0
2017-07-19 03:00:00,37,7,19,2,41.0,49.0
2017-07-19 04:00:00,30,7,19,3,37.0,41.0
2017-07-19 05:00:00,25,7,19,4,30.0,37.0
2017-07-19 06:00:00,25,7,19,5,25.0,30.0
2017-07-19 07:00:00,26,7,19,6,25.0,25.0
2017-07-19 08:00:00,29,7,19,7,26.0,25.0
2017-07-19 09:00:00,33,7,19,8,29.0,26.0
2017-07-19 10:00:00,40,7,19,9,33.0,29.0
2017-07-19 11:00:00,50,7,19,10,40.0,33.0
2017-07-19 12:00:00,58,7,19,11,50.0,40.0
2017-07-19 13:00:00,60,7,19,12,58.0,50.0
2017-07-19 14:00:00,52,7,19,13,60.0,58.0
2017-07-19 15:00:00,57,7,19,14,52.0,60.0
2017-07-19 16:00:00,57,7,19,15,57.0,52.0
2017-07-19 17:00:00,56,7,19,16,57.0,57.0
2017-07-19 18:00:00,56,7,19,17,56.0,57.0
2017-07-19 19:00:00,58,7,19,18,56.0,56.0
2017-07-19 20:00:00,62,7,19,19,58.0,56.0
2017-07-19 21:00:00,59,7,19,20,62.0,58.0
2017-07-19 22:00:00,55,7,19,21,59.0,62.0
2017-07-19 23:00:00,55,7,19,22,55.0,59.0
2017-07-20 00:00:00,55,7,19,23,55.0,55.0
2017-07-20 01:00:00,49,7,20,0,55.0,55.0
2017-07-20 02:00:00,41,7,20,1,49.0,55.0
2017-07-20 03:00:00,37,7,20,2,41.0,49.0
2017-07-20 04:00:00,30,7,20,3,37.0,41.0
2017-07-20 05:00:00,25,7,20,4,30.0,37.0
2017-07-20 06:00:00,24,7,20,5,25.0,30.0
2017-07-20 07:00:00,26,7,20,6,24.0,25.0
2017-07-20 08:00:00,29,7,20,7,26.0,24.0
2017-07-20 09:00:00,33,7,20,8,29.0,26.0
2017-07-20 10:00:00,40,7,20,9,33.0,29.0
2017-07-20 11:00:00,50,7,20,10,40.0,33.0
2017-07-20 12:00:00,61,7,20,11,50.0,40.0
2017-07-20 13:00:00,60,7,20,12,61.0,50.0
2017-07-20 14:00:00,51,7,20,13,60.0,61.0
2017-07-20 15:00:00,56,7,20,14,51.0,60.0
2017-07-20 16:00:00,58,7,20,15,56.0,51.0
2017-07-20 17:00:00,57,7,20,16,58.0,56.0
2017-07-20 18:00:00,56,7,20,17,57.0,58.0
2017-07-20 19:00:00,58,7,20,18,56.0,57.0
2017-07-20 20:00:00,62,7,20,19,58.0,56.0
2017-07-20 21:00:00,59,7,20,20,62.0,58.0
2017-07-20 22:00:00,55,7,20,21,59.0,62.0
2017-07-20 23:00:00,55,7,20,22,55.0,59.0
2017-07-21 00:00:00,55,7,20,23,55.0,55.0
2017-07-21 01:00:00,49,7,21,0,55.0,55.0
2017-07-21 02:00:00,42,7,21,1,49.0,55.0
2017-07-21 03:00:00,39,7,21,2,42.0,49.0
2017-07-21 04:00:00,30,7,21,3,39.0,42.0
2017-07-21 05:00:00,25,7,21,4,30.0,39.0
2017-07-21 06:00:00,25,7,21,5,25.0,30.0
2017-07-21 07:00:00,27,7,21,6,25.0,25.0
2017-07-21 08:00:00,31,7,21,7,27.0,25.0
2017-07-21 09:00:00,35,7,21,8,31.0,27.0
2017-07-21 10:00:00,40,7,21,9,35.0,31.0
2017-07-21 11:00:00,49,7,21,10,40.0,35.0
2017-07-21 12:00:00,66,7,21,11,49.0,40.0
2017-07-21 13:00:00,70,7,21,12,66.0,49.0
2017-07-21 14:00:00,60,7,21,13,70.0,66.0
2017-07-21 15:00:00,63,7,21,14,60.0,70.0
2017-07-21 16:00:00,61,7,21,15,63.0,60.0
2017-07-21 17:00:00,57,7,21,16,61.0,63.0
2017-07-21 18:00:00,56,7,21,17,57.0,61.0
2017-07-21 19:00:00,58,7,21,18,56.0,57.0
2017-07-21 20:00:00,62,7,21,19,58.0,56.0
2017-07-21 21:00:00,60,7,21,20,62.0,58.0
2017-07-21 22:00:00,55,7,21,21,60.0,62.0
2017-07-21 23:00:00,55,7,21,22,55.0,60.0
2017-07-22 00:00:00,55,7,21,23,55.0,55.0
2017-07-22 01:00:00,49,7,22,0,55.0,55.0
2017-07-22 02:00:00,42,7,22,1,49.0,55.0
2017-07-22 03:00:00,39,7,22,2,42.0,49.0
2017-07-22 04:00:00,30,7,22,3,39.0,42.0
2017-07-22 05:00:00,25,7,22,4,30.0,39.0
2017-07-22 06:00:00,25,7,22,5,25.0,30.0
2017-07-22 07:00:00,26,7,22,6,25.0,25.0
2017-07-22 08:00:00,30,7,22,7,26.0,25.0
2017-07-22 09:00:00,33,7,22,8,30.0,26.0
2017-07-22 10:00:00,40,7,22,9,33.0,30.0
2017-07-22 11:00:00,47,7,22,10,40.0,33.0
2017-07-22 12:00:00,69,7,22,11,47.0,40.0
2017-07-22 13:00:00,69,7,22,12,69.0,47.0
2017-07-22 14:00:00,60,7,22,13,69.0,69.0
2017-07-22 15:00:00,61,7,22,14,60.0,69.0
2017-07-22 16:00:00,58,7,22,15,61.0,60.0
2017-07-22 17:00:00,58,7,22,16,58.0,61.0
2017-07-22 18:00:00,58,7,22,17,58.0,58.0
2017-07-22 19:00:00,61,7,22,18,58.0,58.0
2017-07-22 20:00:00,64,7,22,19,61.0,58.0
2017-07-22 21:00:00,61,7,22,20,64.0,61.0
2017-07-22 22:00:00,58,7,22,21,61.0,64.0
2017-07-22 23:00:00,57,7,22,22,58.0,61.0
2017-07-23 00:00:00,57,7,22,23,57.0,58.0
2017-07-23 01:00:00,50,7,23,0,57.0,57.0
2017-07-23 02:00:00,43,7,23,1,50.0,57.0
2017-07-23 03:00:00,39,7,23,2,43.0,50.0
2017-07-23 04:00:00,29,7,23,3,39.0,43.0
2017-07-23 05:00:00,26,7,23,4,29.0,39.0
2017-07-23 06:00:00,25,7,23,5,26.0,29.0
2017-07-23 07:00:00,26,7,23,6,25.0,26.0
2017-07-23 08:00:00,30,7,23,7,26.0,25.0
2017-07-23 09:00:00,33,7,23,8,30.0,26.0
2017-07-23 10:00:00,40,7,23,9,33.0,30.0
2017-07-23 11:00:00,47,7,23,10,40.0,33.0
2017-07-23 12:00:00,69,7,23,11,47.0,40.0
2017-07-23 13:00:00,69,7,23,12,69.0,47.0
2017-07-23 14:00:00,60,7,23,13,69.0,69.0
2017-07-23 15:00:00,61,7,23,14,60.0,69.0
2017-07-23 16:00:00,58,7,23,15,61.0,60.0
2017-07-23 17:00:00,58,7,23,16,58.0,61.0
2017-07-23 18:00:00,58,7,23,17,58.0,58.0
2017-07-23 19:00:00,61,7,23,18,58.0,58.0
2017-07-23 20:00:00,64,7,23,19,61.0,58.0
2017-07-23 21:00:00,61,7,23,20,64.0,61.0
2017-07-23 22:00:00,59,7,23,21,61.0,64.0
2017-07-23 23:00:00,57,7,23,22,59.0,61.0
2017-07-24 00:00:00,57,7,23,23,57.0,59.0
2017-07-24 01:00:00,51,7,24,0,57.0,57.0
2017-07-24 02:00:00,45,7,24,1,51.0,57.0
2017-07-24 03:00:00,39,7,24,2,45.0,51.0
2017-07-24 04:00:00,30,7,24,3,39.0,45.0
2017-07-24 05:00:00,27,7,24,4,30.0,39.0
2017-07-24 06:00:00,24,7,24,5,27.0,30.0
2017-07-24 07:00:00,25,7,24,6,24.0,27.0
2017-07-24 08:00:00,27,7,24,7,25.0,24.0
2017-07-24 09:00:00,31,7,24,8,27.0,25.0
2017-07-24 10:00:00,38,7,24,9,31.0,27.0
2017-07-24 11:00:00,46,7,24,10,38.0,31.0
2017-07-24 12:00:00,67,7,24,11,46.0,38.0
2017-07-24 13:00:00,75,7,24,12,67.0,46.0
2017-07-24 14:00:00,66,7,24,13,75.0,67.0
2017-07-24 15:00:00,69,7,24,14,66.0,75.0
2017-07-24 16:00:00,65,7,24,15,69.0,66.0
2017-07-24 17:00:00,64,7,24,16,65.0,69.0
2017-07-24 18:00:00,62,7,24,17,64.0,65.0
2017-07-24 19:00:00,66,7,24,18,62.0,64.0
2017-07-24 20:00:00,69,7,24,19,66.0,62.0
2017-07-24 21:00:00,64,7,24,20,69.0,66.0
2017-07-24 22:00:00,62,7,24,21,64.0,69.0
2017-07-24 23:00:00,60,7,24,22,62.0,64.0
2017-07-25 00:00:00,57,7,24,23,60.0,62.0
2017-07-25 01:00:00,52,7,25,0,57.0,60.0
2017-07-25 02:00:00,45,7,25,1,52.0,57.0
2017-07-25 03:00:00,39,7,25,2,45.0,52.0
2017-07-25 04:00:00,30,7,25,3,39.0,45.0
2017-07-25 05:00:00,26,7,25,4,30.0,39.0
2017-07-25 06:00:00,25,7,25,5,26.0,30.0
2017-07-25 07:00:00,26,7,25,6,25.0,26.0
2017-07-25 08:00:00,30,7,25,7,26.0,25.0
2017-07-25 09:00:00,33,7,25,8,30.0,26.0
2017-07-25 10:00:00,40,7,25,9,33.0,30.0
2017-07-25 11:00:00,48,7,25,10,40.0,33.0
2017-07-25 12:00:00,67,7,25,11,48.0,40.0
2017-07-25 13:00:00,75,7,25,12,67.0,48.0
2017-07-25 14:00:00,67,7,25,13,75.0,67.0
2017-07-25 15:00:00,69,7,25,14,67.0,75.0
2017-07-25 16:00:00,65,7,25,15,69.0,67.0
2017-07-25 17:00:00,64,7,25,16,65.0,69.0
2017-07-25 18:00:00,61,7,25,17,64.0,65.0
2017-07-25 19:00:00,66,7,25,18,61.0,64.0
2017-07-25 20:00:00,69,7,25,19,66.0,61.0
2017-07-25 21:00:00,64,7,25,20,69.0,66.0
2017-07-25 22:00:00,62,7,25,21,64.0,69.0
2017-07-25 23:00:00,60,7,25,22,62.0,64.0
2017-07-26 00:00:00,58,7,25,23,60.0,62.0
2017-07-26 01:00:00,52,7,26,0,58.0,60.0
2017-07-26 02:00:00,44,7,26,1,52.0,58.0
2017-07-26 03:00:00,38,7,26,2,44.0,52.0
2017-07-26 04:00:00,29,7,26,3,38.0,44.0
2017-07-26 05:00:00,27,7,26,4,29.0,38.0
2017-07-26 06:00:00,24,7,26,5,27.0,29.0
2017-07-26 07:00:00,26,7,26,6,24.0,27.0
2017-07-26 08:00:00,28,7,26,7,26.0,24.0
2017-07-26 09:00:00,31,7,26,8,28.0,26.0
2017-07-26 10:00:00,37,7,26,9,31.0,28.0
2017-07-26 11:00:00,47,7,26,10,37.0,31.0
2017-07-26 12:00:00,66,7,26,11,47.0,37.0
2017-07-26 13:00:00,74,7,26,12,66.0,47.0
2017-07-26 14:00:00,67,7,26,13,74.0,66.0
2017-07-26 15:00:00,68,7,26,14,67.0,74.0
2017-07-26 16:00:00,65,7,26,15,68.0,67.0
2017-07-26 17:00:00,63,7,26,16,65.0,68.0
2017-07-26 18:00:00,60,7,26,17,63.0,65.0
2017-07-26 19:00:00,61,7,26,18,60.0,63.0
2017-07-26 20:00:00,65,7,26,19,61.0,60.0
2017-07-26 21:00:00,63,7,26,20,65.0,61.0
2017-07-26 22:00:00,61,7,26,21,63.0,65.0
2017-07-26 23:00:00,60,7,26,22,61.0,63.0
2017-07-27 00:00:00,57,7,26,23,60.0,61.0
2017-07-27 01:00:00,52,7,27,0,57.0,60.0
2017-07-27 02:00:00,45,7,27,1,52.0,57.0
2017-07-27 03:00:00,39,7,27,2,45.0,52.0
2017-07-27 04:00:00,31,7,27,3,39.0,45.0
2017-07-27 05:00:00,26,7,27,4,31.0,39.0
2017-07-27 06:00:00,26,7,27,5,26.0,31.0
2017-07-27 07:00:00,28,7,27,6,26.0,26.0
2017-07-27 08:00:00,30,7,27,7,28.0,26.0
2017-07-27 09:00:00,35,7,27,8,30.0,28.0
2017-07-27 10:00:00,40,7,27,9,35.0,30.0
2017-07-27 11:00:00,49,7,27,10,40.0,35.0
2017-07-27 12:00:00,63,7,27,11,49.0,40.0
2017-07-27 13:00:00,62,7,27,12,63.0,49.0
2017-07-27 14:00:00,52,7,27,13,62.0,63.0
2017-07-27 15:00:00,59,7,27,14,52.0,62.0
2017-07-27 16:00:00,56,7,27,15,59.0,52.0
2017-07-27 17:00:00,58,7,27,16,56.0,59.0
2017-07-27 18:00:00,58,7,27,17,58.0,56.0
2017-07-27 19:00:00,61,7,27,18,58.0,58.0
2017-07-27 20:00:00,63,7,27,19,61.0,58.0
2017-07-27 21:00:00,60,7,27,20,63.0,61.0
2017-07-27 22:00:00,58,7,27,21,60.0,63.0
2017-07-27 23:00:00,58,7,27,22,58.0,60.0
2017-07-28 00:00:00,57,7,27,23,58.0,58.0
2017-07-28 01:00:00,52,7,28,0,57.0,58.0
2017-07-28 02:00:00,44,7,28,1,52.0,57.0
2017-07-28 03:00:00,38,7,28,2,44.0,52.0
2017-07-28 04:00:00,29,7,28,3,38.0,44.0
2017-07-28 05:00:00,28,7,28,4,29.0,38.0
2017-07-28 06:00:00,26,7,28,5,28.0,29.0
2017-07-28 07:00:00,28,7,28,6,26.0,28.0
2017-07-28 08:00:00,30,7,28,7,28.0,26.0
2017-07-28 09:00:00,35,7,28,8,30.0,28.0
2017-07-28 10:00:00,40,7,28,9,35.0,30.0
2017-07-28 11:00:00,49,7,28,10,40.0,35.0
2017-07-28 12:00:00,64,7,28,11,49.0,40.0
2017-07-28 13:00:00,64,7,28,12,64.0,49.0
2017-07-28 14:00:00,58,7,28,13,64.0,64.0
2017-07-28 15:00:00,58,7,28,14,58.0,64.0
2017-07-28 16:00:00,58,7,28,15,58.0,58.0
2017-07-28 17:00:00,58,7,28,16,58.0,58.0
2017-07-28 18:00:00,59,7,28,17,58.0,58.0
2017-07-28 19:00:00,60,7,28,18,59.0,58.0
2017-07-28 20:00:00,60,7,28,19,60.0,59.0
